time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.760000000000002,0.8957836585803913,1.8669842318432255,9.459278569468937,0.3506673229859727,6.218534581709134,0.0,0.9838740450427188,2.9270244444607045,4.991137487842696,0.27882362186200976,0.014386366614881517,0.0,415.44459007305056,415.9790352298764,415.70573748186246,415.77889377851193
2.820000000000002,0.9559625505956363,2.048803428164311,9.758000367347126,0.36772981854396747,6.220239517633956,0.0,1.0219342891399428,3.13486708957318,4.965437476847211,0.29362722146097303,0.04739266509000044,0.0,439.84616329422624,442.5719370698594,438.7031164619788,440.01338042465414
2.880000000000002,1.0183075501312664,2.2429174827062233,10.053899950160057,0.3853089827006402,6.223028946676241,0.0,1.0559764317101341,3.336857737793146,4.897240798217276,0.29167529980899476,0.04462278359408285,0.0,428.2856503407603,428.0513205131002,426.83256236059634,426.7570639274834
2.940000000000002,1.0828001879262414,2.450392001097327,10.347991714661532,0.40315436901030743,6.225609869422756,0.0,1.0934765057466829,3.5802309665966816,4.904633915970989,0.3069487204454916,0.03959050505167973,0.0,454.82368279389004,454.42136605157594,454.8349226047271,456.14389635035735
3.000000000000002,1.1492949058388657,2.6714216204406394,10.639246756239181,0.4216695869969893,6.22777371446009,0.0,1.1228173746588146,3.7886648447426428,4.803257988280311,0.3116693669393818,0.027867855898570992,0.0,420.8536000064413,419.83814787395073,419.1117712602309,419.62527755524536
3.0600000000000023,1.2179533194120888,2.908490856282362,10.931544063784063,0.4404673879850005,6.229268213633361,0.0,1.16551360639157,4.114951590149897,4.937730129520573,0.3163595706671538,0.018213244153757076,0.0,501.287516479783,500.58536248940675,499.7898929380055,500.2199230154964
3.1200000000000023,1.2889052929344147,3.1636723314479496,11.227821248317866,0.4590904091750936,6.2301922352282375,0.0,1.1993987851904955,4.392301001615383,4.936690939202863,0.2944822757939895,0.009079643053963488,0.0,461.93058066323766,461.2095049732137,462.37231659303,460.73898877844755
3.1800000000000024,1.3616510420223034,3.4339441037253113,11.520162644552434,0.47658214087688044,6.231324684179803,0.0,1.2253761797988305,4.617817896474719,4.807396091829747,0.2848678060123092,0.03349467376518732,0.0,418.7151819630125,420.83438375868667,419.1764612038611,418.43188900481334
3.2400000000000024,1.436093718814027,3.719413569799848,11.8074201972414,0.49378888794067066,6.233175436898204,0.0,1.2558194947935943,4.898784297312239,4.766566380291651,0.29034293493253793,0.024939365060183676,0.0,452.7362063237904,452.04746989629336,453.4110443329289,453.93232728786415
3.3000000000000025,1.512385721134686,4.022561031071029,12.093123497093787,0.5114751521569287,6.2350517246875885,0.0,1.287018572071432,5.207034454954014,4.755256944472187,0.30239629742061647,0.04161609633485957,0.0,465.9330338744078,467.2355783903753,465.73182252197523,466.7574151046864
3.3600000000000025,1.5903350580038549,4.342715317090254,12.374862853482433,0.5297605063876949,6.237274079391108,0.0,1.3110715309465242,5.465730907892226,4.635109018854959,0.3090900033454119,0.025804647148950435,0.0,432.85598015835717,431.5236245814031,429.82072917809757,430.4857173891247
3.4200000000000026,1.669783330687105,4.679655514512425,12.651014770223505,0.5486159064954723,6.239769449123582,0.0,1.3369618592567283,5.7664925387480395,4.56848294566995,0.32296147813153314,0.062146935491814964,0.0,452.4044198033143,455.32272385895584,452.3611238561569,453.57546219629626
3.4800000000000026,1.7507385626266603,5.035008504277021,12.923172734583643,0.5679754400720061,6.243431070801909,0.0,1.3611539461936266,6.079463892332549,4.501841632075264,0.32204847088380795,0.05868858052451399,0.0,457.02965506037447,456.75639750199946,457.285212625878,457.31583812757407
3.5400000000000027,1.833075828466436,5.409422973091596,13.191184949367718,0.5872173072904987,6.247185874707984,0.0,1.383034116452415,6.401781062608983,4.43022100274858,0.3178578023385131,0.06940307664715317,0.0,458.6996547116606,459.5526266331844,459.5385698405986,459.307748276687
3.6000000000000028,1.916687239424608,5.804010145390253,13.455582719485166,0.6065736554652501,6.251415203427101,0.0,1.4035466590897479,6.751751461704195,4.381060807362902,0.33070300355233884,0.07257530053516222,0.0,471.1187309207558,471.36748959054205,471.43468708978446,472.5259316326683
3.660000000000003,2.0013925055145125,6.218951676195769,13.715527292213485,0.6261462045277169,6.256133088801695,0.0,1.419509706105126,7.08026561671034,4.28204430254138,0.3152640211945784,0.08859789297951107,0.0,456.60627321006575,457.88775705063364,459.6549052137924,458.53442359321946
3.720000000000003,2.0869725305519498,6.654030311223875,13.96961096510412,0.6447023605305757,6.2612541196314595,0.0,1.4326383616204807,7.422810784660899,4.18562931640893,0.2932975432763316,0.07790823979754166,0.0,463.76206571967816,462.9270459552178,464.41595930625556,462.78194032259677
3.780000000000003,2.173143681257222,7.106982852917453,14.213909805571008,0.6629648330863782,6.265993179631122,0.0,1.4394004034572512,7.676231426005778,3.9570063569098375,0.3203725808166108,0.08105282577755446,0.0,414.11620342046456,414.39829786509625,414.38694461171434,416.86090794628547
3.840000000000003,2.2597957825869575,7.580704647968803,14.451260719588468,0.6824612636007732,6.270650187859635,0.0,1.4484286662179622,8.114506899486356,3.9517847373746178,0.33277202869911215,0.0696693565355299,0.0,504.31096067716805,503.4917999366804,503.96989093856735,504.95961190078106
3.900000000000003,2.346856400082839,8.079442086349907,14.686145113107981,0.7021291818863666,6.2746601900357994,0.0,1.4531577594339724,8.510137208119053,3.8752389641617757,0.31535731730738525,0.06045724538200518,0.0,485.4607543036607,484.77171308167965,485.8462364829532,484.63823233966286
3.960000000000003,2.4340836390583114,8.599103913163704,14.91264242555662,0.7219951713887944,6.278285611251636,0.0,1.4541297035187841,8.81223196979629,3.673338619083465,0.3515814881338894,0.06035651571333304,0.0,440.7986791794362,440.7929700742306,440.63577212850686,443.73160637083384
4.020000000000002,2.5213230096599775,9.138753026249667,15.128768994144888,0.7438815271731638,6.281879918797124,0.0,1.4535193818941607,9.176143554571585,3.528666987326479,0.382910185002302,0.05898711919791604,0.0,469.0160852985474,468.91200309555796,468.26189735774375,470.82083689312987
4.080000000000001,2.608457806912091,9.697776367199719,15.333091469786178,0.766871938044174,0.002399378599830193,0.0,1.450719325258958,9.458334468531765,3.2807151761794415,0.3836933218832558,0.06675845331190702,0.0,431.35235689839845,432.01123715866095,431.36515921268557,431.588142629454
4.14,2.6953725502906076,10.273435135992752,15.52188457263729,0.7897294412899809,0.006887851870307493,0.0,1.4461557239187173,9.73061015202496,3.01114392086036,0.37485740341135076,0.08736156239068596,0.0,424.93962323667546,426.70736290669566,426.28337969298485,425.68440079242293
4.199999999999998,2.781933885373402,10.867063644526993,15.69580293482128,0.8124593992999634,0.011922236280265786,0.0,1.4388379593835956,10.056971542221113,2.7843121408968914,0.3857672934471923,0.07590784644621391,0.0,450.2557090285017,449.33336507652797,448.66406443023465,449.69573447429264
4.259999999999997,2.867984552849191,11.480143419928966,15.855628847220558,0.8351900175039084,0.017109732312320602,0.0,1.4291687546660918,10.378900268595865,2.5414052287375246,0.3591506456349836,0.10191234798552622,0.0,447.02038987641595,449.14115418816164,448.57985164650523,446.55854852716857
4.319999999999996,2.9534378914460984,12.110048967269424,15.998320789371203,0.8565101607825794,0.022984230462301802,0.0,1.418940863330901,10.618121070622061,2.2141968772437606,0.3463711589980585,0.08838158052541231,0.0,412.913947752772,411.7269329271748,412.13914128072395,411.14852510582654
4.379999999999995,3.0381048906922876,12.757773030810824,16.12417981669645,0.87751952808126,0.028246065102290885,0.0,1.4029208742781936,10.97208166787856,1.979145131982782,0.35679884105268556,0.08629318412515324,0.0,460.4407056064919,460.28147037224073,460.3154990060955,461.2614324960145
4.439999999999993,3.1218568743953408,13.42345489490885,16.232939167658685,0.8987762247706783,0.033470500990699925,0.0,1.388537365428374,11.217240007443626,1.6452618418678082,0.34870824899310887,0.08859039489666991,0.0,416.9578956713794,417.1654476018504,417.3624686168475,416.79371657151665
4.499999999999992,3.2045261087156995,14.107566139436722,16.32443770763667,0.9200521941668995,0.038828226216645056,0.0,1.3667550055059305,11.585519540320048,1.402555239393639,0.3643192061305857,0.09066851282350993,0.0,468.0931145379696,468.26107400733173,466.0939202594393,467.43523338382147
4.559999999999991,3.2857594113531974,14.814750438164868,16.401825696671022,0.9416000838273808,0.045019856235590794,0.0,1.340630113556638,11.985989312393022,1.174506852456559,0.34599614193502487,0.12070845283459805,0.0,480.4058780643027,482.6871885442937,483.0428173198677,481.77990019446054
4.6199999999999894,3.3655170197845563,15.542560749069967,16.462771141399347,0.9625350566987532,0.05204581817459797,0.0,1.317570110121339,12.273650832749622,0.8556503368950612,0.35418152597953473,0.10868388353899637,0.0,442.78629367667395,441.8077574749082,443.12787831891177,443.9259279136799
4.679999999999988,3.443708331863546,16.28916893827267,16.5054739835373,0.9833050388912321,0.05809061547309824,0.0,1.2884646575442946,12.612077021085513,0.5658819390093403,0.32105911050896757,0.07597159930200731,0.0,465.83100541286893,463.27254294013454,464.8805434162629,462.3927457188235
4.739999999999987,3.52006453547574,17.056270037016894,16.530717025676502,1.0029580271179466,0.06294124234129583,0.0,1.2565409576415385,12.956508835540067,0.27373936767837026,0.3380838133060904,0.08913806415674029,0.0,469.6987304943457,470.72403302849756,467.9136721512277,469.3410397558047
4.799999999999986,3.5946435467793236,17.841347990987316,16.53654969280744,1.0232351783759777,0.06831516300444385,0.0,1.2292197714886526,13.21185471195617,-0.08041905037900084,0.3376894082573805,0.09040591191344699,0.0,440.5617449341407,440.6733846469619,439.86795516052,439.95388076250475
4.859999999999984,3.6674663736915547,18.642494766180796,16.52147864405774,1.0430620266267798,0.07322456807654909,0.0,1.1980214539419354,13.491797308352018,-0.4232796129181943,0.3093017795160104,0.05303558512916688,0.0,453.54872984651774,450.54056524308066,452.6012870678799,450.4184504947909
4.919999999999983,3.738446041953229,19.459534513034075,16.48520829840076,1.0611712368342339,0.07607212099993532,0.0,1.1679267319871907,13.74171274332996,-0.7866656751754022,0.2795138038194,0.03294827786646834,0.0,445.4563228469325,443.81104043662305,444.46559284497687,442.107985374246
4.979999999999982,3.807552819041991,20.29206509643786,16.42736769549832,1.0775686354604783,0.07765825263023807,0.0,1.1356789288440086,14.007889096556909,-1.1422693327856421,0.25644246573257473,0.008383571374639057,0.0,453.78588796327165,451.8087255628225,453.56526989528174,451.780882746114
5.0399999999999805,3.8744129534657175,21.143984886113067,16.34999961886292,1.0925956563986654,0.07819435490053372,0.0,1.093219241160673,14.38684901358425,-1.438346420447246,0.23447623616870367,0.010015791911916084,0.0,494.2686953686641,494.38890256416715,495.33139732152557,493.76796263670775
